ID                  RA_OBJ         DEC_OBJ        Teff           logg       
                    (deg)          (deg)          (k)            (cm/s2) 
TIC 198516246       236.649546     65.864403      7464.0         3.86018991     
TIC 310980331       190.391297     62.71304       9274.0         3.54832006     
TIC 188464673       133.091302     40.148928      6095.77978516  4.39404011     
TIC 233613741       283.436237     60.017871      14721.0        None           
TIC 86336880        142.882127     63.061863      6748.39990234  3.68888998     
TIC 4972033         148.931647     35.361602      3389.0         4.86721992     
TIC 166614989       136.062316     35.010314      4338.0         None           
TIC 230081977       245.802684     68.717297      4884.0         4.53417015     
TIC 55748603        180.457537     54.870957      4873.0         None           
TIC 142382528       196.595345     62.041869      4851.0         None           
TIC 355185123       147.531393     26.837         4774.31982422  None           
TIC 361921383       130.450904     34.461223      7079.0         4.28334999     
TIC 8154447         155.5134       40.930036      6899.91992188  4.09913015     
TIC 219855548       257.233105     66.624229      4863.0         None           
TIC 56936482        140.4545       43.5078        None           4.89194012     
TIC 233160161       275.079322     63.400696      6027.0         None           
TIC 142318897       193.981722     63.493593      4006.0         None           
TIC 289723373       274.411484     53.745035      6430.20019531  3.40606999     
TIC 99919617        169.519284     60.180949      6547.0         4.26330996     
TIC 233503280       251.07169      76.994132      5236.0         4.55185986     
TIC 229406743       292.773276     65.17015       4474.0         4.53511        
TIC 331943541       148.528424     58.601489      5666.39013672  None           
TIC 236967569       304.798871     63.550254      7292.0         4.04563999     
TIC 199685765       252.733089     59.485586      6371.0         4.39100981     
TIC 82200888        147.785557     24.320746      5229.0         4.58159018     
TIC 356682848       174.618551     72.516166      4538.0         None           
TIC 147563930       143.73864      69.086793      6427.0         4.49983978     
TIC 241191863       153.004895     25.93003       4238.99023438  None           
TIC 219790615       264.751308     62.346479      5614.0         4.55589008     
TIC 103688026       153.855793     69.579637      6464.0         4.34044981     
TIC 117413144       132.565765     27.408514      6145.85009766  4.4137001      
TIC 287255259       154.84601      62.819868      4251.0         None           
TIC 320525700       265.01227      57.270694      5026.97998047  4.69473982     
TIC 233159259       275.080391     65.321891      6253.00976563  4.08798981     
TIC 232620739       268.366714     56.278326      6969.0         4.13474989     
TIC 416858098       142.740656     38.244407      4168.22998047  None           
TIC 159333953       233.343462     78.205218      6238.0         4.40362978     
TIC 198391313       258.532973     59.176503      5468.0         4.55273008     
TIC 88648788        141.415696     38.615408      4544.0         None           
TIC 420176656       292.321288     76.470394      6104.0         4.44033003     
TIC 17142051        144.510087     39.030432      5602.85009766  4.58525991     
TIC 9375442         150.774212     36.851234      6651.0         4.24130011     
TIC 142945689       180.277841     66.545776      4962.0         None           
TIC 232984682       241.993608     66.119473      3394.0         4.75498009     
TIC 307952067       148.653025     26.439984      5790.89990234  4.45616007     
TIC 67648436        148.090115     37.914472      7478.0         3.72917008     
TIC 117414820       132.692135     26.826842      7209.60009766  3.90076995     
TIC 417836201       146.549645     61.879809      4330.0         None           
TIC 154217748       180.309366     52.804992      4772.0         None           
TIC 1001512783      204.174226     69.776711      6308.0         4.21549988     
TIC 229672151       252.351795     72.100425      5946.0         4.14791012     
TIC 160164102       243.393844     84.551945      8831.0         4.23985004     
TIC 284971587       265.996544     53.801712      9226.0         3.65949988     
TIC 99381029        190.099535     59.525728      7616.0         3.97992992     
TIC 158447524       203.200252     65.726514      4252.0         None           
TIC 311576763       159.200606     50.917758      3148.0         4.93014002     
TIC 289570571       251.816056     63.531508      3941.67993164  None           
TIC 371494852       152.473551     51.013658      6501.64013672  4.33343983     
TIC 366488318       299.655677     70.844591      4960.0         None           
TIC 148838965       163.025663     63.855573      3986.0         None           
TIC 154490201       185.905789     75.866413      6077.0         4.3045001      
TIC 230136491       252.979256     67.915031      8654.0         4.14385986     
TIC 160226848       181.392327     75.818851      5959.0         4.41270018     
TIC 150265716       159.834094     42.842865      6391.81005859  4.3583498      
TIC 282855727       221.260227     63.137441      4033.0         None           
TIC 318361292       166.587111     50.098889      4456.0         None           
TIC 233638122       156.34684      32.299625      3740.0         4.68451023     
TIC 166556474       135.057609     32.092507      6803.0         4.25135994     
TIC 56862416        138.495846     46.805908      4724.95996094  None           
TIC 137751344       174.918051     56.883327      6720.29980469  3.98358011     
TIC 8886411         143.353741     35.284656      4611.72021484  4.56264019     
